epoch,train_loss,train_xent,valid_loss,valid_xent,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,mb_time,time
1,2.049615,12.944492,1.766732,14.104934,0.144565,0.067160,0.000000,0.000000,0.001000,0.110412,415.703423
2,1.648078,12.648724,1.569751,11.628446,0.144565,0.067160,0.000000,0.000000,0.001000,0.104300,312.604089
3,1.514402,11.330804,1.479465,11.362831,0.144565,0.067160,0.000000,0.000000,0.001000,0.105035,313.671516
4,1.446699,11.187619,1.429497,11.047691,0.144565,0.067160,0.000000,0.000000,0.001000,0.104926,315.211472
5,1.408270,10.556083,1.400767,10.053648,0.144565,0.067160,0.000000,0.000000,0.001000,0.104776,315.416889
6,1.386359,9.366959,1.384668,8.993291,0.144565,0.067160,0.000000,0.000000,0.001000,0.104868,315.652415
7,1.396159,8.624543,1.384077,8.668314,0.144565,0.067160,0.000000,0.000000,0.001000,0.104661,315.237746
8,1.371317,8.544428,1.372641,8.617169,0.144565,0.067160,0.000000,0.000000,0.001000,0.104873,315.272929
9,1.365123,8.631494,1.369252,8.939700,0.144565,0.067160,0.000000,0.000000,0.001000,0.104280,314.920314
10,1.362764,9.031598,1.367626,9.248782,0.144565,0.067160,0.000000,0.000000,0.001000,0.104333,315.610323
1,1.361152,9.453018,1.366173,9.685847,0.144565,0.067160,0.000000,0.000000,0.000100,0.405129,1009.212779
2,1.360287,9.692966,1.365637,9.818344,0.144565,0.067160,0.000000,0.000000,0.000100,0.390502,972.507040
3,1.359902,9.848294,1.365367,10.016848,0.144565,0.067160,0.000000,0.000000,0.000100,0.390674,965.737842
