epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.159944,2.043671,0.200933,0.202133,9.770638
2,1.986941,1.868924,0.293600,0.290667,9.360555
3,1.896156,1.795436,0.326533,0.320000,9.360840
4,1.827494,1.755045,0.353067,0.349200,9.363365
5,1.781688,1.708355,0.365333,0.366800,9.363369
6,1.742406,1.688386,0.376133,0.378667,9.363820
7,1.720169,1.668744,0.380133,0.378533,9.362592
8,1.690433,1.633482,0.394267,0.391733,9.364343
9,1.673151,1.603285,0.399467,0.401867,9.365048
10,1.646074,1.584191,0.411333,0.411600,9.364426
11,1.630045,1.570583,0.420933,0.418133,9.363899
12,1.609996,1.583125,0.416800,0.415333,9.363780
13,1.590980,1.522102,0.441867,0.439333,9.364280
14,1.569905,1.540348,0.428933,0.425467,9.364658
15,1.547076,1.507129,0.446667,0.443600,9.365781
16,1.530191,1.467842,0.457733,0.455867,9.367446
17,1.505824,1.464946,0.469733,0.466533,9.364258
18,1.477246,1.424593,0.473733,0.472400,9.363970
19,1.458345,1.422340,0.487467,0.485600,9.365850
20,1.431817,1.393831,0.490133,0.490667,9.365345
