epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.328792,2.343222,0.098400,0.152933,10.641232
2,2.079438,2.313205,0.186800,0.229867,10.240860
3,1.947400,2.383851,0.215067,0.309067,10.239076
4,1.828728,1.899608,0.307200,0.353467,10.238536
5,1.735616,1.899865,0.337200,0.379600,10.239702
6,1.666199,1.740633,0.376133,0.403867,10.239916
7,1.621092,1.785185,0.360933,0.414667,10.239656
8,1.582766,1.681630,0.402000,0.421067,10.238891
9,1.557536,1.706916,0.411333,0.446000,10.240243
10,1.514686,1.502284,0.459067,0.460133,10.239155
11,1.483731,1.560529,0.434267,0.452800,10.239450
12,1.520139,1.767277,0.341467,0.338800,10.240635
13,1.559948,1.465485,0.475600,0.480800,10.239371
14,1.437811,1.432576,0.485200,0.487867,10.245625
15,1.400522,1.392959,0.511467,0.515067,10.239127
16,1.368089,1.360152,0.522267,0.520267,10.240380
17,1.354717,1.482633,0.501600,0.505200,10.240951
18,1.491202,1.391596,0.514000,0.510667,10.244894
19,1.350109,1.319418,0.541067,0.539333,10.243914
20,1.312446,1.422817,0.522800,0.534400,10.244246
