epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.278694,2.873238,0.098400,0.190667,10.644772
2,2.037237,2.931996,0.110000,0.221333,10.223826
3,1.924907,1.957038,0.256267,0.226667,10.222872
4,1.822355,2.301069,0.247467,0.332667,10.223161
5,1.746839,2.017244,0.296533,0.373067,10.220632
6,1.689944,1.717883,0.374000,0.402400,10.221199
7,1.633489,1.688355,0.389867,0.418133,10.221907
8,1.588345,1.584990,0.428133,0.450133,10.222810
9,1.545805,1.690371,0.412933,0.457733,10.222487
10,1.488971,1.501572,0.459333,0.476533,10.222044
11,1.455202,1.431316,0.481333,0.478000,10.222126
12,1.416687,1.530020,0.475600,0.496533,10.221577
13,1.389054,1.348797,0.516267,0.534400,10.224665
14,1.358488,1.350679,0.523600,0.539200,10.221324
15,1.332065,1.478407,0.493733,0.520267,10.221506
16,1.314765,1.416460,0.508667,0.518133,10.221426
17,1.301431,1.342964,0.530533,0.541600,10.221729
18,1.276937,1.295724,0.544133,0.562267,10.221775
19,1.265148,1.432436,0.519867,0.534400,10.221193
20,1.239779,1.747425,0.443333,0.457467,10.222711
