epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.199803,2.126719,0.176000,0.174400,9.754043
2,1.971355,1.842224,0.284267,0.281867,9.342132
3,1.857353,1.777806,0.336133,0.328933,9.344358
4,1.797684,1.718566,0.348933,0.348933,9.344850
5,1.755174,1.697205,0.361467,0.361600,9.344469
6,1.725311,1.660466,0.381867,0.379733,9.342940
7,1.677921,1.596804,0.401600,0.397467,9.344172
8,1.651434,1.593362,0.401333,0.398000,9.344169
9,1.616438,1.554636,0.418667,0.419333,9.344610
10,1.590682,1.539420,0.417333,0.417867,9.344540
11,1.561389,1.538205,0.425733,0.422267,9.344857
12,1.530359,1.474387,0.457333,0.456400,9.348643
13,1.513783,1.499489,0.463867,0.461333,9.345710
14,1.488234,1.454980,0.466667,0.464667,9.345702
15,1.465404,1.394594,0.498800,0.495200,9.344477
16,1.445927,1.417668,0.491333,0.485600,9.345748
17,1.422113,1.383916,0.494667,0.493600,9.342607
18,1.405834,1.383270,0.500533,0.493467,9.342983
19,1.387574,1.387226,0.514000,0.511067,9.343121
20,1.374303,1.344087,0.516533,0.513333,9.344531
