epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.288176,2.370996,0.101067,0.182800,10.634370
2,2.033797,2.341104,0.145067,0.216400,10.219565
3,1.943898,2.819819,0.111600,0.201600,10.222628
4,1.878678,2.067570,0.225733,0.303333,10.220763
5,1.802567,2.178761,0.236000,0.332800,10.221006
6,1.736304,1.749746,0.341600,0.376400,10.221146
7,1.673100,1.836353,0.335333,0.402000,10.221080
8,1.625791,1.656999,0.396400,0.414533,10.222016
9,1.585609,1.718058,0.389333,0.423333,10.220606
10,1.557290,1.586149,0.431333,0.456267,10.220766
11,1.533026,1.543101,0.429600,0.451733,10.220672
12,1.496726,1.464605,0.456000,0.451333,10.221544
13,1.448578,1.462287,0.480267,0.492667,10.220341
14,1.419469,1.467302,0.477200,0.474267,10.221954
15,1.378510,1.352720,0.517867,0.528267,10.221326
16,1.360903,1.362910,0.516800,0.525333,10.221433
17,1.338181,1.303980,0.527733,0.529867,10.222622
18,1.310858,1.302757,0.539067,0.554400,10.221850
19,1.293245,1.240100,0.557067,0.564667,10.218570
20,1.277844,1.480641,0.499067,0.529467,10.221516
