epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.297485,2.488090,0.097200,0.176267,10.638428
2,2.062786,3.043788,0.100667,0.206000,10.229336
3,1.967467,2.727717,0.134667,0.256667,10.227681
4,1.878744,2.057660,0.242133,0.309067,10.228950
5,1.783189,1.992417,0.272667,0.337200,10.228786
6,1.717646,1.712958,0.364400,0.389333,10.229304
7,1.661685,1.850937,0.348133,0.405333,10.228767
8,1.616682,1.878692,0.367067,0.419200,10.227957
9,1.582639,1.698201,0.398667,0.430533,10.227248
10,1.555644,1.533099,0.440800,0.443867,10.232048
11,1.522866,1.517203,0.444400,0.456000,10.227340
12,1.501315,1.453158,0.465733,0.471067,10.228012
13,1.459309,1.423584,0.486533,0.502267,10.229698
14,1.429730,1.420342,0.489467,0.487733,10.226826
15,1.397968,1.344418,0.518400,0.522933,10.228039
16,1.365447,1.342366,0.522267,0.522000,10.229008
17,1.338772,1.258232,0.548133,0.545067,10.228437
18,1.333087,1.286247,0.547733,0.554133,10.229533
19,1.296753,1.259893,0.551600,0.559733,10.228140
20,1.284502,1.454635,0.506667,0.523867,10.229132
