epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.244800,2.980485,0.098400,0.181200,10.639100
2,2.015956,2.640611,0.118533,0.216800,10.229526
3,1.927327,2.249188,0.197733,0.281733,10.229765
4,1.840810,2.345124,0.233200,0.319600,10.229322
5,1.748747,1.869085,0.334800,0.375867,10.229713
6,1.687337,1.704874,0.374933,0.400800,10.229918
7,1.630966,1.696796,0.389200,0.424800,10.227976
8,1.587510,1.630200,0.403600,0.440800,10.229655
9,1.554826,1.548509,0.437733,0.448800,10.230159
10,1.502877,1.580605,0.433200,0.470133,10.229728
11,1.466128,1.607985,0.424400,0.476400,10.227562
12,1.436834,1.555003,0.446533,0.500133,10.227988
13,1.413878,1.553384,0.468400,0.503067,10.229014
14,1.386172,1.409866,0.497467,0.495333,10.227206
15,1.359592,1.364690,0.519867,0.524400,10.230010
16,1.346467,1.336345,0.518000,0.548000,10.229427
17,1.326555,1.364246,0.523867,0.535600,10.230026
18,1.302704,1.267538,0.548667,0.542400,10.229459
19,1.291096,1.297991,0.543600,0.565733,10.230577
20,1.281474,1.380892,0.532000,0.553467,10.232450
