epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.176055,1.997605,0.218133,0.218133,9.914026
2,1.989804,1.897533,0.245467,0.245467,9.519198
3,1.863109,1.866991,0.293200,0.293200,9.520201
4,1.780482,1.846774,0.320267,0.320267,9.518288
5,1.716231,1.705784,0.360933,0.360933,9.519411
6,1.675951,1.679445,0.379333,0.379333,9.520745
7,1.637351,1.620474,0.397067,0.397067,9.540009
8,1.603346,1.647289,0.399600,0.399600,9.567985
9,1.577466,1.601140,0.403733,0.403733,9.555126
10,1.541847,1.561735,0.419600,0.419600,9.529508
11,1.513801,1.542527,0.428933,0.428933,9.523401
12,1.490451,1.513333,0.443467,0.443467,9.521690
13,1.461849,1.512969,0.454667,0.454667,9.523556
14,1.439967,1.475769,0.467333,0.467333,9.527415
15,1.417743,1.442473,0.478000,0.478000,9.569632
16,1.394344,1.459833,0.468000,0.468000,9.568208
17,1.377946,1.450624,0.476000,0.476000,9.570488
18,1.358636,1.512119,0.462533,0.462533,9.570777
19,1.343092,1.401524,0.494667,0.494667,9.569729
20,1.328147,1.394291,0.499867,0.499867,9.569048
