epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.263424,2.373564,0.118667,0.188933,10.650278
2,2.033358,1.975797,0.226133,0.249600,10.224458
3,1.904735,1.943568,0.281733,0.306133,10.223626
4,1.806942,2.050386,0.285333,0.338667,10.228914
5,1.724939,1.711255,0.358133,0.375600,10.226069
6,1.665257,1.627082,0.402800,0.384800,10.226221
7,1.614570,1.580804,0.415067,0.419200,10.225304
8,1.569398,1.531525,0.447600,0.457600,10.225163
9,1.521205,1.504017,0.440533,0.440800,10.225520
10,1.479173,1.574316,0.443600,0.486800,10.226493
11,1.430934,1.647076,0.445200,0.480667,10.227616
12,1.400581,1.407271,0.487600,0.521333,10.229690
13,1.368717,1.361153,0.504667,0.518933,10.228451
14,1.336062,1.367157,0.517467,0.533333,10.229840
15,1.316558,1.353758,0.530667,0.544667,10.233320
16,1.296573,1.284805,0.540933,0.551333,10.230013
17,1.272104,1.381465,0.521467,0.527200,10.229637
18,1.262847,1.197643,0.577733,0.560933,10.231104
19,1.230126,1.243608,0.575467,0.555067,10.228127
20,1.221937,1.217490,0.562933,0.581867,10.228749
