epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.238379,2.086753,0.222000,0.215467,9.983498
2,2.043282,1.884920,0.270000,0.267467,9.538416
3,1.894581,1.819357,0.304533,0.303333,9.591648
4,1.815042,1.840391,0.309067,0.311733,9.617379
5,1.776672,1.747491,0.353067,0.354267,9.599852
6,1.697654,1.623266,0.399867,0.400133,9.594559
7,1.648933,1.642574,0.387600,0.387200,9.593308
8,1.614241,1.596351,0.403467,0.402933,9.597416
9,1.578378,1.549760,0.417067,0.412800,9.590933
10,1.554886,1.505839,0.443200,0.440667,9.593367
11,1.518047,1.500005,0.460400,0.460800,9.594662
12,1.484894,1.433739,0.469467,0.472533,9.594380
13,1.455081,1.464212,0.466400,0.465733,9.591693
14,1.419426,1.420585,0.479733,0.478800,9.593980
15,1.395083,1.370006,0.505333,0.502533,9.596109
16,1.366127,1.356321,0.517733,0.521200,9.593053
17,1.341663,1.321183,0.525600,0.523733,9.591979
18,1.322314,1.340334,0.520267,0.520933,9.594361
19,1.301850,1.364139,0.508267,0.508267,9.592644
20,1.279873,1.278035,0.546800,0.544667,9.591878
