epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.173717,2.744060,0.107067,0.196667,10.649753
2,1.991560,2.394213,0.161600,0.238800,10.238849
3,1.906520,2.190955,0.214133,0.297333,10.243133
4,1.818916,2.344298,0.219333,0.329600,10.239012
5,1.739101,1.844531,0.330933,0.363200,10.238456
6,1.677684,1.723969,0.374667,0.399867,10.237715
7,1.630466,1.658269,0.392133,0.404533,10.238149
8,1.581119,1.647171,0.407467,0.441600,10.239009
9,1.544957,1.617350,0.432933,0.465467,10.238430
10,1.504088,1.562041,0.425333,0.461333,10.238317
11,1.474449,1.559437,0.457733,0.487600,10.237081
12,1.442403,1.541682,0.445067,0.486800,10.238610
13,1.413595,1.452852,0.460133,0.470800,10.237622
14,1.386989,1.377397,0.508267,0.513467,10.240937
15,1.355711,1.368847,0.514133,0.522533,10.239090
16,1.333388,1.371494,0.519867,0.538000,10.237888
17,1.311179,1.405354,0.520000,0.516800,10.238258
18,1.280308,1.285348,0.537067,0.513733,10.238569
19,1.269586,1.237022,0.564800,0.571200,10.238744
20,1.265213,1.337211,0.538667,0.565733,10.239291
