epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.293451,2.816182,0.099467,0.190267,10.667124
2,2.014044,2.433665,0.177467,0.277333,10.260638
3,1.885399,2.062265,0.265600,0.330667,10.259638
4,1.782257,2.102479,0.285067,0.357867,10.264662
5,1.705963,1.748035,0.354267,0.389333,10.259769
6,1.655227,1.622295,0.392667,0.390133,10.260115
7,1.621111,1.581746,0.416267,0.412933,10.259429
8,1.588109,1.585007,0.407333,0.413600,10.259380
9,1.558285,1.601564,0.416533,0.432533,10.258857
10,1.511738,1.552516,0.427467,0.449067,10.257576
11,1.489105,1.559697,0.443067,0.466933,10.259798
12,1.450069,1.495734,0.460400,0.491867,10.260402
13,1.428393,1.384386,0.492000,0.500133,10.258496
14,1.389549,1.483593,0.467733,0.463067,10.258435
15,1.369643,1.334063,0.511467,0.498933,10.260598
16,1.346868,1.323801,0.531067,0.540533,10.257239
17,1.320300,2.082906,0.367733,0.371067,10.259270
18,1.302916,1.240412,0.557200,0.534133,10.259651
19,1.294629,1.250730,0.556667,0.555333,10.259638
20,1.277596,1.279497,0.549600,0.566267,10.261279
