epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.020316,1.897983,0.311733,0.303200,9.495252
2,1.812396,1.677177,0.382267,0.379867,9.114985
3,1.671236,1.563741,0.425200,0.426533,9.157150
4,1.576451,1.516306,0.444800,0.442667,9.137792
5,1.490476,1.623539,0.415600,0.413333,9.139845
6,1.421714,1.418734,0.488000,0.483600,9.174476
7,1.367460,1.358903,0.503867,0.504267,9.191243
8,1.326506,1.421927,0.501467,0.503867,9.141840
9,1.290568,1.309487,0.527600,0.525867,9.142668
10,1.259735,1.272973,0.543200,0.541600,9.143138
11,1.224653,1.224754,0.561467,0.560267,9.144205
12,1.204895,1.264777,0.543867,0.540800,9.141906
13,1.178738,1.234753,0.559867,0.556667,9.143697
14,1.164468,1.191931,0.573067,0.573600,9.145158
15,1.132799,1.205382,0.570800,0.572533,9.144892
16,1.125008,1.218272,0.566400,0.562400,9.144681
17,1.109473,1.183902,0.578000,0.577733,9.174120
18,1.092316,1.191318,0.575333,0.572800,9.173745
19,1.070604,1.191739,0.581733,0.578000,9.144882
20,1.061842,1.191896,0.573067,0.573200,9.143865
