epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.302306,2.287830,0.131333,0.132667,10.736126
2,2.081590,1.960106,0.275600,0.288933,10.321515
3,1.862307,1.871738,0.324267,0.312400,10.356013
4,1.731090,1.768200,0.361067,0.370933,10.354705
5,1.666619,1.724743,0.379867,0.398533,10.356328
6,1.612932,1.561790,0.418533,0.418267,10.362049
7,1.576499,1.515232,0.441067,0.436933,10.331974
8,1.528996,1.470550,0.461200,0.466933,10.359153
9,1.488666,1.523244,0.457467,0.462267,10.359378
10,1.447775,1.498652,0.447867,0.448000,10.323770
11,1.417671,1.431549,0.477467,0.457733,10.328869
12,1.399664,1.408677,0.493333,0.502800,10.337064
13,1.374402,1.328501,0.525067,0.525867,10.350947
14,1.355620,1.339277,0.514800,0.515867,10.330372
15,1.343847,1.382702,0.506667,0.511733,10.379292
16,1.323205,1.228109,0.561600,0.549600,10.393382
17,1.308524,1.258727,0.552667,0.553600,10.326105
18,1.306648,1.305378,0.539333,0.542000,10.324126
19,1.287435,1.392002,0.521733,0.523333,10.337518
20,1.271697,1.286289,0.545200,0.559600,10.359220
