epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.043358,1.911915,0.301733,0.300933,11.208096
2,1.853093,1.814516,0.343200,0.340000,10.773349
3,1.758691,1.701203,0.372667,0.375200,10.793840
4,1.693864,1.612389,0.393600,0.394000,10.801877
5,1.640426,1.609478,0.404667,0.402533,10.807096
6,1.610885,1.595571,0.420667,0.421333,10.805245
7,1.589962,1.620350,0.411333,0.415733,10.807037
8,1.571346,1.531984,0.439333,0.437333,10.818091
9,1.553946,1.537489,0.437067,0.434667,10.808808
10,1.541747,1.486299,0.445867,0.445333,10.814489
11,1.526065,1.558431,0.430800,0.440133,10.818372
12,1.522537,1.502152,0.454000,0.445200,10.813336
13,1.501092,1.443022,0.474533,0.470000,10.819546
14,1.494152,1.459340,0.474800,0.469467,10.813501
15,1.484841,1.438604,0.471600,0.464400,10.817971
16,1.482632,1.461118,0.467467,0.468000,10.823543
17,1.468732,1.428243,0.482133,0.481467,10.833745
18,1.464338,1.423356,0.485200,0.477867,10.818353
19,1.457290,1.340766,0.516000,0.509867,10.822792
20,1.448353,1.440263,0.472133,0.478800,10.811293
