epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.302879,2.302903,0.095333,0.095333,9.788177
2,2.302842,2.302891,0.100000,0.100000,9.371601
3,2.302846,2.302783,0.095333,0.095333,9.369628
4,2.302838,2.303031,0.098400,0.098400,9.369741
5,2.302828,2.302841,0.095333,0.095333,9.369240
6,2.302799,2.302776,0.097200,0.097200,9.370025
7,2.302806,2.302854,0.097467,0.097467,9.370785
8,2.302829,2.302610,0.095333,0.095333,9.375241
9,2.302815,2.302845,0.095333,0.095333,9.369570
10,2.302835,2.302549,0.101467,0.101467,9.369068
11,2.302774,2.302995,0.097200,0.097200,9.369760
12,2.302760,2.302944,0.099867,0.099867,9.369069
13,2.302890,2.302735,0.099867,0.099867,9.390170
14,2.302822,2.302784,0.095333,0.095333,9.371722
15,2.302819,2.302799,0.095333,0.095333,9.369012
16,2.302805,2.302712,0.097467,0.097467,9.369145
17,2.302822,2.302876,0.098400,0.098400,9.369408
18,2.302824,2.302895,0.098400,0.098400,9.369992
19,2.302841,2.302866,0.098400,0.098400,9.369344
20,2.302786,2.302889,0.095333,0.095333,9.370012
