epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.010642,1.826046,0.329600,0.330533,11.163299
2,1.766893,1.734476,0.363867,0.358933,10.785503
3,1.644022,1.613942,0.395200,0.396133,10.793027
4,1.584100,1.523527,0.442800,0.439600,10.796872
5,1.527030,1.526018,0.432933,0.435067,10.802715
6,1.477917,1.451121,0.472933,0.470667,10.808903
7,1.435341,1.484822,0.469867,0.476000,10.802476
8,1.406266,1.430377,0.485467,0.480000,10.810323
9,1.381388,1.384460,0.510000,0.511867,10.830748
10,1.356937,1.314555,0.519067,0.517333,10.828893
11,1.331479,1.330791,0.511333,0.510400,10.817243
12,1.310058,1.342902,0.514133,0.510000,10.804964
13,1.286111,1.268643,0.548667,0.547200,10.819846
14,1.271404,1.246477,0.556667,0.559333,10.805456
15,1.250014,1.240800,0.555867,0.556267,10.817490
16,1.234995,1.230706,0.555333,0.552533,10.813913
17,1.218187,1.161914,0.587333,0.586533,10.814384
18,1.200248,1.187385,0.574133,0.562533,10.817408
19,1.196443,1.181525,0.573867,0.574800,10.816330
20,1.183113,1.211631,0.574400,0.580000,10.813251
