epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.302914,2.302612,0.102933,0.100400,9.780666
2,2.302834,2.302880,0.100800,0.099733,9.357891
3,2.302833,2.303044,0.095333,0.095333,9.357443
4,2.302847,2.302820,0.095333,0.095333,9.360064
5,2.302847,2.302952,0.095333,0.095333,9.358857
6,2.302799,2.302836,0.099867,0.099867,9.358414
7,2.302829,2.302893,0.097200,0.097200,9.357658
8,2.302810,2.302847,0.098400,0.098400,9.357873
9,2.302837,2.303006,0.095333,0.095333,9.371898
10,2.302798,2.302796,0.100800,0.100800,9.381088
11,2.302791,2.303047,0.095333,0.095333,9.360338
12,2.302807,2.302621,0.102933,0.102933,9.358586
13,2.302808,2.302958,0.095333,0.095333,9.357524
14,2.302806,2.302865,0.099867,0.099867,9.359789
15,2.302825,2.302855,0.100800,0.100800,9.358502
16,2.302823,2.302728,0.097467,0.097467,9.358132
17,2.302788,2.302761,0.099867,0.099867,9.358763
18,2.302825,2.302804,0.097200,0.097200,9.358091
19,2.302789,2.302526,0.101467,0.101467,9.359423
20,2.302852,2.302987,0.098400,0.098400,9.358519
