epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.026618,1.928408,0.304533,0.302267,11.182394
2,1.897625,1.839432,0.338533,0.336933,10.786436
3,1.818139,1.737410,0.359200,0.362800,10.801805
4,1.752096,1.909588,0.331467,0.332133,10.810495
5,1.733221,1.676577,0.379867,0.378000,10.812656
6,1.719432,1.617804,0.413467,0.406000,10.824266
7,1.649996,1.632289,0.390133,0.390000,10.822727
8,1.624143,1.596372,0.419600,0.416267,10.817808
9,1.602854,1.606376,0.422000,0.415467,10.800231
10,1.585210,1.534494,0.442933,0.443333,10.802836
11,1.572105,1.794619,0.379733,0.361467,10.803205
12,1.577040,1.566727,0.435333,0.440800,10.810725
13,1.556796,1.490098,0.464267,0.456267,10.804179
14,1.551102,1.476336,0.464000,0.463733,10.808826
15,1.552964,1.556507,0.436267,0.421467,10.818877
16,1.538181,1.614811,0.420133,0.412267,10.816066
17,1.538603,1.453012,0.469600,0.462933,10.817410
18,1.525793,1.461623,0.465867,0.462400,10.819159
19,1.518716,1.444414,0.478933,0.478000,10.817750
20,1.519352,1.438102,0.479733,0.476533,10.820303
