epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.039693,1.884817,0.315200,0.313200,11.202069
2,1.851111,1.840332,0.334133,0.335067,10.773428
3,1.791191,1.759208,0.364800,0.362133,10.780478
4,1.744552,1.682064,0.374667,0.374933,10.795222
5,1.725912,1.699935,0.382800,0.383733,10.789144
6,1.711923,1.654389,0.394000,0.392800,10.791319
7,1.673000,1.648970,0.396667,0.398533,10.798721
8,1.631327,1.602261,0.418933,0.420267,10.802631
9,1.613350,1.591996,0.414800,0.414933,10.812365
10,1.595151,1.533833,0.436533,0.431733,10.816543
11,1.575957,1.733373,0.379067,0.389733,10.804842
12,1.577499,1.564199,0.437867,0.430400,10.798078
13,1.569510,1.504050,0.454000,0.450133,10.797885
14,1.556017,1.541397,0.440133,0.431467,10.814120
15,1.542467,1.502827,0.444133,0.444267,10.808740
16,1.538722,1.530946,0.440533,0.440800,10.797364
17,1.534859,1.488386,0.456400,0.457200,10.795807
18,1.520288,1.472301,0.462667,0.462533,10.793631
19,1.527463,1.437535,0.478800,0.468800,10.795379
20,1.510318,1.490015,0.454267,0.454267,10.816440
