epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.298568,2.254271,0.165867,0.158400,9.791898
2,2.216317,2.097441,0.206533,0.203600,9.363763
3,2.098857,2.018433,0.231200,0.231467,9.364808
4,1.964656,1.880468,0.288800,0.289867,9.365560
5,1.905741,1.828689,0.305733,0.301067,9.368417
6,1.864822,1.791912,0.316267,0.315200,9.366064
7,1.803362,1.734379,0.343867,0.344533,9.367224
8,1.766066,1.714533,0.343333,0.344400,9.367659
9,1.735718,1.734078,0.357467,0.354000,9.373386
10,1.711015,1.649030,0.387600,0.382133,9.367982
11,1.685437,1.662182,0.381867,0.377600,9.368704
12,1.657522,1.594119,0.399333,0.398133,9.367804
13,1.634123,1.613294,0.412267,0.412267,9.368191
14,1.614424,1.560050,0.430000,0.429333,9.370502
15,1.582525,1.538348,0.434933,0.436000,9.367995
16,1.563940,1.530593,0.439867,0.438267,9.367054
17,1.535595,1.512922,0.444267,0.446533,9.368937
18,1.504198,1.492545,0.463067,0.459200,9.368789
19,1.480147,1.510725,0.448933,0.449200,9.369925
20,1.451788,1.435604,0.486000,0.488933,9.369186
