epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.302989,2.302979,0.100000,0.101200,10.762424
2,2.302898,2.303067,0.098400,0.096933,10.347529
3,2.302990,2.302634,0.106400,0.100000,10.345681
4,2.241081,2.087043,0.203067,0.211600,10.341909
5,2.010604,1.964055,0.256133,0.261733,10.320336
6,1.865529,1.791461,0.330533,0.333467,10.320412
7,1.741986,1.727166,0.354133,0.368800,10.331194
8,1.665841,1.623296,0.401867,0.405200,10.319610
9,1.609796,1.630151,0.401867,0.412667,10.319037
10,1.565398,1.542437,0.435067,0.440267,10.348141
11,1.523754,1.517964,0.438933,0.442933,10.344876
12,1.496594,1.454135,0.463200,0.461733,10.320608
13,1.456199,1.411095,0.486267,0.482667,10.320414
14,1.415569,1.417375,0.484400,0.492267,10.319588
15,1.381849,1.328398,0.526400,0.530133,10.321682
16,1.360692,1.332391,0.518533,0.520267,10.319979
17,1.332508,1.274505,0.538400,0.537867,10.321149
18,1.320265,1.291260,0.540667,0.536533,10.349220
19,1.286327,1.266508,0.542667,0.551467,10.345722
20,1.261538,1.328983,0.544000,0.558000,10.340977
