epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.025834,1.880424,0.318667,0.316400,11.189126
2,1.795157,1.738508,0.361200,0.362267,10.790495
3,1.687278,1.653119,0.393733,0.396933,10.792471
4,1.588843,1.565731,0.417067,0.417733,10.805074
5,1.520883,1.464648,0.457467,0.461867,10.797855
6,1.469698,1.418824,0.478267,0.473867,10.814259
7,1.427088,1.414076,0.492400,0.492000,10.812229
8,1.392833,1.362315,0.508667,0.499733,10.797846
9,1.364240,1.361684,0.507333,0.510933,10.800481
10,1.333415,1.380039,0.508267,0.501333,10.805108
11,1.304643,1.314052,0.533067,0.528667,10.797521
12,1.291110,1.245747,0.548133,0.547200,10.808341
13,1.271322,1.254259,0.548533,0.557067,10.797451
14,1.255084,1.243607,0.552133,0.550267,10.800530
15,1.240929,1.281550,0.537600,0.534267,10.799872
16,1.225740,1.279171,0.542800,0.543467,10.804785
17,1.211923,1.176693,0.578000,0.582133,10.811728
18,1.199332,1.191642,0.576667,0.571600,10.805055
19,1.193699,1.279498,0.540667,0.551200,10.820906
20,1.185579,1.223760,0.557600,0.562133,10.806892
