epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,1.998469,1.865115,0.315467,0.312667,9.705857
2,1.777716,1.715041,0.376933,0.375467,9.327424
3,1.665989,1.671610,0.382267,0.380400,9.339896
4,1.586357,1.622592,0.413600,0.412000,9.346075
5,1.523975,1.486125,0.462800,0.462133,9.350709
6,1.458612,1.450171,0.473200,0.475067,9.351441
7,1.405641,1.384277,0.502000,0.502933,9.351653
8,1.356657,1.381331,0.499600,0.501733,9.351956
9,1.308451,1.362728,0.516267,0.516667,9.353066
10,1.269708,1.295031,0.540933,0.542267,9.355784
11,1.236746,1.277070,0.543333,0.542400,9.360882
12,1.212164,1.277121,0.552400,0.552133,9.330956
13,1.185641,1.255025,0.558267,0.557867,9.306350
14,1.163779,1.256637,0.554533,0.554667,9.334929
15,1.145937,1.237731,0.563467,0.565200,9.323348
16,1.129294,1.199281,0.572000,0.572267,9.322590
17,1.104027,1.203389,0.578933,0.576133,9.301879
18,1.092510,1.210187,0.573600,0.573200,9.306979
19,1.074349,1.220549,0.566533,0.565200,9.299443
20,1.062025,1.224537,0.573067,0.573067,9.300076
