epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.302875,2.302994,0.098400,0.097333,9.746799
2,2.302917,2.302904,0.100000,0.100000,9.387137
3,2.302868,2.302775,0.095333,0.095333,9.352952
4,2.302843,2.303031,0.098400,0.098400,9.354442
5,2.302828,2.302841,0.095333,0.095333,9.352858
6,2.302799,2.302775,0.097200,0.097200,9.353751
7,2.302806,2.302854,0.097467,0.097467,9.354209
8,2.302829,2.302610,0.095333,0.095333,9.353963
9,2.302815,2.302845,0.095333,0.095333,9.354419
10,2.302835,2.302549,0.101467,0.101467,9.354097
11,2.302774,2.302995,0.097200,0.097200,9.353114
12,2.302760,2.302944,0.099867,0.099867,9.354426
13,2.302890,2.302735,0.099867,0.099867,9.354939
14,2.302822,2.302784,0.095333,0.095333,9.353548
15,2.302819,2.302799,0.095333,0.095333,9.352395
16,2.302805,2.302712,0.097467,0.097467,9.356285
17,2.302822,2.302876,0.098400,0.098400,9.353178
18,2.302824,2.302895,0.098400,0.098400,9.353153
19,2.302841,2.302866,0.098400,0.098400,9.352889
20,2.302786,2.302889,0.095333,0.095333,9.352155
