epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.303122,2.302957,0.100000,0.102133,10.733780
2,2.302925,2.303015,0.098400,0.097067,10.307334
3,2.280224,2.114612,0.192533,0.196400,10.309248
4,2.046411,1.939827,0.272267,0.274933,10.325235
5,1.857532,1.787491,0.339200,0.342933,10.329446
6,1.734251,1.712541,0.368133,0.358933,10.330246
7,1.669587,1.718027,0.372133,0.387333,10.323377
8,1.619548,1.577553,0.419200,0.424133,10.303910
9,1.576710,1.608026,0.410133,0.421467,10.301064
10,1.544660,1.530804,0.441733,0.446267,10.302786
11,1.509078,1.556279,0.438133,0.450933,10.360933
12,1.486292,1.449126,0.467867,0.460533,10.321880
13,1.449683,1.392968,0.490400,0.487600,10.303178
14,1.434559,1.557624,0.453333,0.441867,10.354300
15,1.403995,1.357839,0.508000,0.510933,10.340534
16,1.389957,1.321426,0.516400,0.508533,10.331545
17,1.367569,1.322480,0.516933,0.515067,10.301139
18,1.347710,1.404602,0.511733,0.517733,10.328312
19,1.323024,1.307995,0.532133,0.530667,10.322122
20,1.302249,1.405132,0.503200,0.517867,10.302670
