epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.302905,2.302954,0.095333,0.096667,9.774956
2,2.302858,2.302906,0.100000,0.100000,9.363438
3,2.302847,2.302782,0.095333,0.095333,9.359052
4,2.302838,2.303032,0.098400,0.098400,9.358379
5,2.302828,2.302841,0.095333,0.095333,9.358403
6,2.302799,2.302776,0.097200,0.097200,9.356783
7,2.302806,2.302854,0.097467,0.097467,9.364684
8,2.302829,2.302610,0.095333,0.095333,9.359987
9,2.302815,2.302845,0.095333,0.095333,9.359961
10,2.302835,2.302549,0.101467,0.101467,9.358500
11,2.302774,2.302995,0.097200,0.097200,9.358126
12,2.302760,2.302944,0.099867,0.099867,9.360207
13,2.302890,2.302735,0.099867,0.099867,9.367715
14,2.302822,2.302784,0.095333,0.095333,9.370176
15,2.302819,2.302799,0.095333,0.095333,9.361641
16,2.302805,2.302712,0.097467,0.097467,9.359949
17,2.302822,2.302876,0.098400,0.098400,9.389084
18,2.302824,2.302895,0.098400,0.098400,9.358666
19,2.302841,2.302866,0.098400,0.098400,9.359909
20,2.302786,2.302889,0.095333,0.095333,9.358005
