epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.302945,2.302557,0.098400,0.098800,10.741276
2,2.302961,2.302872,0.095467,0.106267,10.327476
3,2.294591,2.256485,0.152933,0.143600,10.305089
4,2.294552,2.196376,0.169867,0.163200,10.304156
5,2.083593,2.057160,0.223733,0.221867,10.315172
6,1.972041,1.898959,0.290933,0.289467,10.315927
7,1.843567,1.836483,0.334133,0.332133,10.328166
8,1.744021,1.711243,0.369200,0.376267,10.331607
9,1.678025,1.624559,0.397733,0.409067,10.325440
10,1.609189,1.557463,0.417333,0.415200,10.303640
11,1.564297,1.536530,0.426267,0.427867,10.333076
12,1.526560,1.571052,0.431333,0.432267,10.302030
13,1.502218,1.468213,0.455467,0.454667,10.304815
14,1.467409,1.420353,0.479600,0.481200,10.304124
15,1.428676,1.403158,0.489467,0.485467,10.336190
16,1.397923,1.371215,0.506000,0.510267,10.328764
17,1.368896,1.319350,0.526000,0.526933,10.303205
18,1.346778,1.309305,0.530933,0.530800,10.303420
19,1.313136,1.456293,0.497067,0.498000,10.300762
20,1.292623,1.304240,0.528667,0.535600,10.372867
