epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.302882,2.302785,0.098400,0.103733,10.724898
2,2.297911,2.294142,0.109067,0.108133,10.348494
3,2.295950,2.303082,0.101467,0.102133,10.337002
4,2.303459,2.303946,0.099867,0.095867,10.309881
5,2.303325,2.303581,0.095333,0.095067,10.309356
6,2.294728,2.232024,0.158533,0.163333,10.308408
7,2.086029,2.020836,0.263200,0.252133,10.310546
8,1.949590,1.875872,0.303200,0.299733,10.324261
9,1.851899,1.783392,0.336933,0.341467,10.355341
10,1.756307,1.677856,0.374667,0.369200,10.332547
11,1.682295,1.625487,0.398133,0.400667,10.345571
12,1.630442,1.689173,0.388933,0.405200,10.349168
13,1.582345,1.527437,0.438000,0.432933,10.379507
14,1.541673,1.503330,0.447333,0.441600,10.339740
15,1.505583,1.557239,0.434133,0.440667,10.351317
16,1.470041,1.494716,0.460933,0.479067,10.323641
17,1.439963,1.388369,0.493733,0.499467,10.314183
18,1.423518,1.359997,0.503467,0.497733,10.311255
19,1.389211,1.467436,0.479600,0.483200,10.317180
20,1.363261,1.451687,0.481733,0.506800,10.352447
