epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.302913,2.302940,0.100800,0.099600,9.797323
2,2.302895,2.302907,0.100000,0.100133,9.396636
3,2.302862,2.302780,0.095333,0.095867,9.354994
4,2.302837,2.303044,0.098400,0.098400,9.358323
5,2.302835,2.302849,0.095333,0.095333,9.366260
6,2.302776,2.302771,0.095333,0.094667,9.354710
7,2.302811,2.302852,0.097467,0.099067,9.353032
8,2.302827,2.302615,0.102933,0.102267,9.370030
9,2.302843,2.302844,0.095333,0.095333,9.354431
10,2.302840,2.302549,0.101467,0.101467,9.354272
11,2.302774,2.302996,0.097200,0.097200,9.355220
12,2.302760,2.302944,0.099867,0.099867,9.353990
13,2.302890,2.302735,0.099867,0.099867,9.353562
14,2.302822,2.302784,0.095333,0.095333,9.401050
15,2.302819,2.302799,0.095333,0.095333,9.398073
16,2.302805,2.302712,0.097467,0.097467,9.382616
17,2.302822,2.302876,0.098400,0.098400,9.354470
18,2.302824,2.302895,0.098400,0.098400,9.358162
19,2.302841,2.302866,0.098400,0.098400,9.353666
20,2.302786,2.302889,0.095333,0.095333,9.364081
