epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.303249,2.301086,0.118533,0.118400,10.758481
2,2.168293,1.987673,0.256400,0.256267,10.443342
3,1.950812,1.825566,0.321067,0.323733,10.317319
4,1.786597,1.707834,0.358400,0.358800,10.329073
5,1.693378,1.677005,0.379333,0.381867,10.317524
6,1.641545,1.627867,0.399600,0.412267,10.321484
7,1.598716,1.705413,0.385200,0.398533,10.309898
8,1.571733,1.556414,0.426267,0.425600,10.305802
9,1.541181,1.614046,0.419333,0.436800,10.335154
10,1.522938,1.511612,0.447600,0.450000,10.334945
11,1.499478,1.503741,0.447467,0.450533,10.335422
12,1.481124,1.402261,0.481733,0.479867,10.361044
13,1.457310,1.401852,0.487067,0.481733,10.325310
14,1.441109,1.480003,0.468533,0.461867,10.316765
15,1.420961,1.365348,0.498667,0.488800,10.314194
16,1.407472,1.377965,0.498400,0.496000,10.310502
17,1.388963,1.337709,0.520133,0.514800,10.309212
18,1.367429,1.348899,0.520533,0.513200,10.341210
19,1.345383,1.280728,0.532267,0.529467,10.312538
20,1.328789,1.390927,0.514933,0.526400,10.309684
