epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.011839,1.883306,0.324667,0.324667,9.362791
2,1.775063,1.714343,0.369200,0.369200,8.998902
3,1.645748,1.606622,0.412667,0.412667,8.986816
4,1.544446,1.526297,0.435867,0.435867,8.990203
5,1.479716,1.465691,0.458800,0.458800,9.003447
6,1.412816,1.431272,0.470800,0.470800,9.025390
7,1.365402,1.369480,0.504533,0.504533,9.031949
8,1.317908,1.353924,0.507467,0.507467,8.995234
9,1.279959,1.324070,0.518533,0.518533,8.995881
10,1.245489,1.294526,0.536667,0.536667,8.999663
11,1.217795,1.302128,0.531733,0.531733,9.027635
12,1.194441,1.282068,0.549867,0.549867,9.028906
13,1.166814,1.242385,0.567467,0.567467,9.007604
14,1.145437,1.216047,0.563467,0.563467,8.997506
15,1.124001,1.228950,0.560533,0.560533,8.997630
16,1.102884,1.278447,0.546000,0.546000,9.034749
17,1.090252,1.209576,0.570267,0.570267,9.026310
18,1.075646,1.232912,0.567333,0.567333,8.998177
19,1.057149,1.259120,0.558933,0.558933,9.105319
20,1.044581,1.203812,0.570267,0.570267,9.018056
