epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.302963,2.302281,0.098533,0.104533,10.728370
2,2.299355,2.301093,0.118400,0.110533,10.333591
3,2.254953,2.105091,0.217067,0.208267,10.311355
4,2.026965,1.996614,0.255600,0.255600,10.342277
5,1.887322,1.825788,0.334667,0.348400,10.308493
6,1.757900,1.754181,0.348400,0.342933,10.337941
7,1.675646,1.600905,0.409200,0.398267,10.326470
8,1.612844,1.563833,0.417200,0.421867,10.313403
9,1.578028,1.581236,0.413867,0.429200,10.342785
10,1.528123,1.483556,0.455867,0.442533,10.308649
11,1.495126,1.454460,0.462267,0.466933,10.313910
12,1.456955,1.488056,0.456533,0.465600,10.306616
13,1.420113,1.407686,0.492533,0.506000,10.333050
14,1.393118,1.318779,0.515467,0.525200,10.325245
15,1.369184,1.377050,0.499733,0.511067,10.331755
16,1.354058,1.313801,0.524000,0.533067,10.318328
17,1.324934,1.320827,0.529867,0.539200,10.342168
18,1.310806,1.288016,0.539600,0.544667,10.340038
19,1.290483,1.530681,0.489067,0.487600,10.305628
20,1.278418,1.275036,0.537733,0.571200,10.327241
