epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.036851,1.928395,0.304533,0.304267,11.140149
2,1.826672,1.761146,0.353467,0.353600,10.781699
3,1.714877,1.670563,0.396800,0.396533,10.800530
4,1.633147,1.641184,0.390267,0.392000,10.804913
5,1.592010,1.513857,0.442000,0.442667,10.809768
6,1.544875,1.503388,0.446533,0.440667,10.810707
7,1.510178,1.471301,0.462133,0.453733,10.793738
8,1.473529,1.463838,0.477733,0.470000,10.793373
9,1.440557,1.413547,0.484133,0.484533,10.812826
10,1.416555,1.456939,0.475467,0.475067,10.800050
11,1.395311,1.423985,0.489600,0.479200,10.814189
12,1.378000,1.362151,0.510667,0.505200,10.809305
13,1.360671,1.328027,0.526000,0.526400,10.805307
14,1.342217,1.356022,0.514800,0.513333,10.810990
15,1.330110,1.346793,0.508800,0.504933,10.794177
16,1.319143,1.297572,0.536267,0.529200,10.805677
17,1.300089,1.246106,0.555467,0.547600,10.812482
18,1.292473,1.255303,0.551200,0.548000,10.813435
19,1.287041,1.470858,0.490667,0.483467,10.796110
20,1.275098,1.359449,0.519867,0.532133,10.794273
