epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.010106,1.861272,0.315733,0.313200,9.470981
2,1.778300,1.690346,0.370133,0.368533,9.106162
3,1.628004,1.574715,0.416933,0.418800,9.116391
4,1.526964,1.491702,0.462667,0.459200,9.119883
5,1.446588,1.515341,0.452800,0.454667,9.122559
6,1.381188,1.411416,0.499467,0.498800,9.124896
7,1.331730,1.330703,0.522400,0.522667,9.125543
8,1.287997,1.400410,0.511200,0.511333,9.126685
9,1.250210,1.299920,0.531467,0.534133,9.125496
10,1.213023,1.252219,0.549867,0.550800,9.127488
11,1.189344,1.236578,0.556133,0.554933,9.126980
12,1.163479,1.215746,0.566933,0.566667,9.126885
13,1.135119,1.180113,0.579733,0.577467,9.127070
14,1.120226,1.206984,0.558400,0.557067,9.127245
15,1.100869,1.207551,0.569067,0.570133,9.129812
16,1.080786,1.196344,0.567867,0.566667,9.128943
17,1.060810,1.210531,0.573067,0.573867,9.126554
18,1.046039,1.182266,0.575333,0.576667,9.129094
19,1.036421,1.210443,0.578400,0.577467,9.136727
20,1.023842,1.151001,0.599067,0.596933,9.129142
