epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,1.999358,1.875606,0.319600,0.320267,11.165825
2,1.827255,1.725492,0.374533,0.371867,10.779676
3,1.732421,1.709210,0.365867,0.368933,10.799863
4,1.673478,1.682424,0.381067,0.385733,10.807515
5,1.617450,1.620909,0.402400,0.399333,10.806621
6,1.585908,1.506957,0.448133,0.438000,10.802612
7,1.555074,1.624331,0.416133,0.413600,10.813934
8,1.523449,1.452182,0.467600,0.465333,10.816292
9,1.496724,1.435804,0.475733,0.472800,10.814369
10,1.457936,1.397641,0.492400,0.488133,10.802816
11,1.441349,1.370453,0.502533,0.500133,10.798934
12,1.424910,1.369028,0.508933,0.508533,10.800062
13,1.401425,1.373759,0.507067,0.504933,10.798133
14,1.392966,1.346746,0.520800,0.514267,10.799149
15,1.375533,1.421702,0.503067,0.482800,10.806612
16,1.377704,1.348958,0.518533,0.513600,10.813573
17,1.361053,1.268744,0.546267,0.535600,10.812638
18,1.352194,1.282810,0.544933,0.534533,10.804391
19,1.337598,1.320952,0.528133,0.522000,10.851555
20,1.336457,1.329012,0.530000,0.517733,10.817091
