epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.302858,2.302858,0.100000,0.100000,9.837499
2,2.302791,2.302900,0.099867,0.099867,9.441806
3,2.302857,2.302974,0.097200,0.097200,9.422198
4,2.302829,2.302928,0.095333,0.095333,9.421251
5,2.302854,2.302828,0.100000,0.100000,9.429555
6,2.302815,2.302656,0.097467,0.097467,9.428385
7,2.302813,2.302662,0.097467,0.097467,9.423793
8,2.302821,2.302810,0.097467,0.097467,9.417791
9,2.302789,2.302980,0.095333,0.095333,9.441081
10,2.302859,2.302908,0.095333,0.095333,9.495244
11,2.302837,2.302801,0.097200,0.097200,9.433268
12,2.302847,2.302576,0.100000,0.100000,9.432570
13,2.302835,2.302641,0.098400,0.098400,9.431210
14,2.302833,2.302692,0.095333,0.095333,9.432100
15,2.302807,2.302933,0.097200,0.097200,9.430280
16,2.302807,2.302770,0.097467,0.097467,9.419543
17,2.302816,2.302797,0.097467,0.097467,9.424254
18,2.302801,2.302870,0.097200,0.097200,9.434097
19,2.302819,2.302859,0.095333,0.095333,9.417610
20,2.302807,2.302745,0.099867,0.099867,9.420713
