epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.052944,1.857585,0.321333,0.317067,9.470849
2,1.836328,1.698914,0.374000,0.367467,9.152768
3,1.716828,1.622517,0.402267,0.400400,9.117385
4,1.635520,1.552764,0.428267,0.426400,9.126288
5,1.554669,1.489411,0.464133,0.459467,9.129717
6,1.485896,1.421531,0.482533,0.482267,9.133008
7,1.419668,1.393361,0.505333,0.501733,9.133740
8,1.372441,1.406323,0.499600,0.500667,9.136260
9,1.341226,1.320239,0.529733,0.526267,9.135311
10,1.303367,1.321082,0.522933,0.523067,9.135404
11,1.279583,1.269443,0.543333,0.541067,9.135019
12,1.249876,1.376297,0.514800,0.510000,9.135226
13,1.225001,1.214373,0.569733,0.570000,9.136517
14,1.209034,1.216667,0.559200,0.558800,9.143285
15,1.188354,1.247815,0.555467,0.554133,9.133984
16,1.168994,1.208292,0.561867,0.562400,9.137839
17,1.149597,1.264303,0.553467,0.554533,9.134283
18,1.140227,1.187202,0.572800,0.565467,9.134555
19,1.121083,1.212155,0.574400,0.570267,9.132106
20,1.104623,1.181561,0.577067,0.579200,9.135624
