epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.302994,2.302961,0.102933,0.101867,10.739605
2,2.302903,2.303225,0.097467,0.103467,10.323103
3,2.289882,2.142274,0.164267,0.165067,10.461820
4,2.076945,2.741192,0.110267,0.115333,10.312419
5,1.964988,1.867141,0.295200,0.293733,10.311468
6,1.815053,1.731714,0.360000,0.344400,10.312139
7,1.719045,1.655363,0.384667,0.379200,10.314317
8,1.658839,1.644270,0.382933,0.382667,10.317697
9,1.616211,1.594171,0.397867,0.400933,10.328674
10,1.575435,1.557021,0.413467,0.414267,10.339859
11,1.542958,1.515655,0.436000,0.441333,10.319053
12,1.504743,1.496427,0.451333,0.458533,10.313052
13,1.468623,1.426771,0.471733,0.469600,10.311110
14,1.424665,1.388767,0.493867,0.488400,10.322876
15,1.391172,1.414111,0.486400,0.476133,10.341635
16,1.364650,1.313315,0.517200,0.522000,10.338594
17,1.343431,1.355030,0.517067,0.522267,10.315997
18,1.304128,1.236109,0.557333,0.542133,10.311518
19,1.287812,1.228688,0.571733,0.564000,10.393778
20,1.266956,1.252480,0.545200,0.559467,10.343199
