epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.064904,1.936702,0.295867,0.288400,9.502132
2,1.855864,1.728230,0.361200,0.356933,9.106929
3,1.717886,1.617222,0.408533,0.404933,9.127462
4,1.639732,1.557967,0.429600,0.423600,9.129784
5,1.575008,1.515830,0.441467,0.438400,9.132129
6,1.522879,1.488079,0.449733,0.450133,9.135067
7,1.482781,1.442468,0.476533,0.474133,9.139698
8,1.443015,1.414018,0.492667,0.489200,9.139601
9,1.405759,1.397544,0.500667,0.501067,9.142411
10,1.374430,1.360169,0.509333,0.508533,9.141109
11,1.341773,1.359616,0.520800,0.519067,9.141132
12,1.316284,1.298828,0.541333,0.537733,9.141960
13,1.290449,1.307078,0.544800,0.545200,9.143567
14,1.268825,1.288668,0.538533,0.533333,9.143884
15,1.245734,1.273398,0.552800,0.551067,9.141941
16,1.225386,1.259510,0.551600,0.550933,9.143292
17,1.204808,1.246221,0.566667,0.561600,9.158168
18,1.193538,1.215092,0.572267,0.569733,9.142064
19,1.176543,1.236015,0.571600,0.570267,9.181062
20,1.165965,1.209873,0.574667,0.573333,9.143127
