epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.302843,2.302636,0.098400,0.098133,9.804186
2,2.302810,2.302903,0.095333,0.095333,9.396445
3,2.302819,2.303044,0.095333,0.095333,9.383621
4,2.302842,2.302820,0.095333,0.095333,9.383643
5,2.302834,2.302952,0.095333,0.095333,9.381177
6,2.302799,2.302836,0.099867,0.099867,9.381353
7,2.302829,2.302893,0.097200,0.097200,9.375794
8,2.302810,2.302847,0.098400,0.098400,9.389146
9,2.302837,2.303006,0.095333,0.095333,9.380644
10,2.302798,2.302796,0.100800,0.100800,9.381694
11,2.302791,2.303047,0.095333,0.095333,9.380324
12,2.302807,2.302621,0.102933,0.102933,9.380402
13,2.302808,2.302958,0.095333,0.095333,9.380032
14,2.302806,2.302865,0.099867,0.099867,9.378799
15,2.302825,2.302855,0.100800,0.100800,9.378209
16,2.302823,2.302728,0.097467,0.097467,9.384189
17,2.302788,2.302761,0.099867,0.099867,9.379475
18,2.302825,2.302804,0.097200,0.097200,9.379314
19,2.302789,2.302526,0.101467,0.101467,9.381106
20,2.302852,2.302987,0.098400,0.098400,9.377635
