epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.012978,1.858512,0.327200,0.323333,9.498500
2,1.805884,1.688098,0.380933,0.382533,9.115901
3,1.658172,1.582665,0.415467,0.414400,9.133387
4,1.562025,1.524885,0.443733,0.444800,9.136202
5,1.476818,1.460803,0.473733,0.472267,9.140016
6,1.407732,1.428302,0.480400,0.480133,9.138441
7,1.352953,1.333373,0.519867,0.516267,9.149698
8,1.316501,1.327784,0.529733,0.528933,9.141170
9,1.278793,1.291187,0.531067,0.531600,9.140581
10,1.244606,1.279647,0.541733,0.542667,9.142201
11,1.218993,1.255322,0.555867,0.552667,9.140921
12,1.195601,1.261955,0.550133,0.548800,9.140879
13,1.166266,1.209764,0.566933,0.565067,9.207522
14,1.146243,1.229041,0.562933,0.560400,9.207343
15,1.122978,1.212715,0.566800,0.568133,9.165470
16,1.109447,1.270808,0.548667,0.547333,9.142507
17,1.090281,1.235195,0.568267,0.568133,9.145124
18,1.075126,1.190229,0.576667,0.575200,9.141204
19,1.063188,1.233762,0.568800,0.568800,9.141613
20,1.041790,1.178396,0.576533,0.577200,9.147062
