epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.302900,2.302819,0.100000,0.100000,10.753329
2,2.302847,2.302904,0.098400,0.098133,10.319385
3,2.302980,2.303025,0.097200,0.097733,10.315436
4,2.302873,2.302922,0.100800,0.100400,10.312961
5,2.302830,2.302839,0.097467,0.102667,10.383295
6,2.272986,2.181278,0.152667,0.151467,10.522535
7,2.044822,1.979398,0.237067,0.243733,10.425429
8,1.920907,1.830240,0.304933,0.310133,10.350226
9,1.803302,1.756586,0.350533,0.353200,10.347540
10,1.712247,1.651714,0.385867,0.385333,10.348755
11,1.641875,1.634330,0.396533,0.400267,10.325199
12,1.606311,1.598011,0.412800,0.415867,10.317801
13,1.570742,1.528548,0.435467,0.433333,10.313236
14,1.528505,1.509740,0.446800,0.444667,10.333103
15,1.495815,1.442053,0.469600,0.460933,10.315949
16,1.462592,1.419060,0.478933,0.476533,10.340343
17,1.420842,1.372194,0.500267,0.499733,10.339423
18,1.381262,1.329359,0.514667,0.514000,10.328638
19,1.347763,1.306586,0.530267,0.534533,10.319959
20,1.318504,1.406042,0.502267,0.515333,10.343063
