epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.671484,1.816820,0.420200,218.002396
2,1.190853,1.155190,0.608600,214.652257
3,1.001933,0.942103,0.670800,214.770637
4,0.873314,0.861819,0.708000,214.920948
5,0.785027,0.845442,0.719800,215.038932
6,0.716393,0.713717,0.762600,214.337887
7,0.662967,0.755291,0.748600,214.277183
8,0.622260,0.669626,0.779400,214.337611
9,0.579776,0.670150,0.784600,215.316414
10,0.549207,0.695973,0.780600,214.664934
11,0.515867,0.621926,0.799400,215.611262
12,0.492409,0.653947,0.786200,214.812622
13,0.463625,0.608432,0.806200,223.597174
14,0.436798,0.663989,0.797800,225.689703
15,0.420812,0.639150,0.804200,224.443683
16,0.398138,0.654633,0.796000,224.057668
17,0.382401,0.608378,0.807800,224.211420
18,0.362370,0.624320,0.803400,223.305612
19,0.343539,0.617199,0.811400,223.660726
20,0.330094,0.574110,0.820400,224.227008
