epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.546302,1.199954,0.580000,217.874581
2,1.064431,1.136606,0.619200,214.823454
3,0.915430,0.872178,0.697000,214.538775
4,0.814252,0.852340,0.708600,214.305779
5,0.735655,0.784113,0.748200,214.323947
6,0.674728,0.780583,0.739200,214.205924
7,0.627350,0.693900,0.775000,214.358352
8,0.584117,0.727851,0.766400,214.472050
9,0.547900,0.687050,0.783600,214.991216
10,0.511884,0.702484,0.775800,218.644928
11,0.476856,0.686168,0.788400,217.179819
12,0.448173,0.679578,0.787600,217.387798
13,0.426725,0.648511,0.800800,223.639208
14,0.403561,0.706930,0.788000,225.356947
15,0.377384,0.739334,0.788800,227.704028
16,0.350292,0.702786,0.793600,226.684654
17,0.327796,0.720694,0.793000,225.250379
18,0.314864,0.723295,0.797800,226.015125
19,0.292784,0.696377,0.804000,227.028235
20,0.278199,0.737743,0.794800,226.282760
