epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.859739,1.590227,0.443600,254.481591
2,1.357659,1.444590,0.503800,250.600889
3,1.151613,1.151199,0.596800,250.614378
4,1.005986,1.142112,0.621400,250.661498
5,0.895677,0.999518,0.661000,250.553844
6,0.797756,0.966211,0.691400,250.631235
7,0.725268,0.980773,0.673800,250.529983
8,0.653143,0.905339,0.707200,250.530048
9,0.590119,0.890650,0.723600,250.553241
10,0.540843,0.899442,0.729200,250.563422
11,0.477352,0.979489,0.726200,250.553525
12,0.440000,1.068167,0.702400,250.588930
13,0.384703,1.205882,0.691800,250.558028
14,0.342576,1.372794,0.666800,250.532914
15,0.298836,1.141860,0.705200,250.521158
16,0.263028,1.163793,0.720600,250.516598
17,0.257487,1.193288,0.735400,250.515670
18,0.218058,1.068583,0.754800,250.503899
19,0.194153,1.222178,0.728200,250.512794
20,0.167160,1.474438,0.710200,250.521436
