epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.612393,1.402579,0.508800,229.565529
2,1.142923,1.277043,0.583600,227.594856
3,0.960323,1.008394,0.663000,225.461377
4,0.839727,0.970992,0.681600,227.405566
5,0.753130,0.833895,0.715800,227.345181
6,0.686948,0.749690,0.748000,225.542767
7,0.639492,0.730665,0.763000,228.074709
8,0.592873,0.776116,0.753800,223.445663
9,0.555506,0.657136,0.788000,217.445116
10,0.525564,0.717107,0.778800,215.950909
11,0.497650,0.650275,0.787200,215.116187
12,0.466769,0.650876,0.797400,215.155178
13,0.444790,0.661479,0.781000,215.314810
14,0.420612,0.661915,0.800200,215.164357
15,0.395046,0.581151,0.814800,215.182245
16,0.373003,0.602985,0.815800,215.182631
17,0.350384,0.590349,0.818200,215.184777
18,0.331169,0.642830,0.808200,215.225168
19,0.315862,0.643817,0.815600,215.160437
20,0.303823,0.650102,0.809000,215.250557
