epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,2.149668,1.883918,0.339800,253.876069
2,1.756530,1.634128,0.416200,249.905812
3,1.611258,1.719034,0.395800,249.912404
4,1.512314,1.465372,0.487200,249.903091
5,1.421943,1.324627,0.502600,249.925625
6,1.350383,1.427728,0.515400,249.932231
7,1.286155,1.461240,0.526400,249.925677
8,1.220359,1.209423,0.588000,249.922949
9,1.162544,1.300155,0.569400,249.916331
10,1.115688,1.284507,0.583600,249.910582
11,1.070842,1.420490,0.537600,249.915359
12,1.010213,1.033757,0.652400,249.925274
13,0.975996,1.701568,0.523800,249.925809
14,0.935890,0.825916,0.712600,249.959424
15,0.909964,1.064059,0.660800,249.952231
16,0.864194,1.545808,0.586200,249.937921
17,0.838647,0.765474,0.742000,249.949003
18,0.809206,0.877517,0.718400,249.938831
19,0.786668,1.077623,0.665200,249.961345
20,0.760830,0.827855,0.727800,249.942479
