epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.967366,1.736698,0.423400,254.445741
2,1.503140,1.389781,0.504400,250.449562
3,1.315934,1.469958,0.512800,250.487460
4,1.188696,1.506212,0.527800,250.470902
5,1.068617,1.030072,0.637400,250.451704
6,0.980385,1.697299,0.537400,250.467635
7,0.892048,2.837152,0.406400,250.455502
8,0.816836,0.871751,0.713800,250.463418
9,0.747397,1.065866,0.664600,250.462002
10,0.686177,0.792779,0.734800,250.454082
11,0.642519,0.730533,0.757600,250.459026
12,0.598151,0.994507,0.714200,250.440723
13,0.560714,0.683045,0.773000,250.453686
14,0.514866,0.746125,0.760200,250.484070
15,0.487765,0.795048,0.750000,250.470420
16,0.457047,0.712081,0.775200,250.595828
17,0.418411,1.409294,0.673200,250.476545
18,0.391640,0.808199,0.768400,250.462259
19,0.363802,1.256757,0.694000,250.477429
20,0.325418,0.868169,0.768600,250.485771
