epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,2.035835,1.629978,0.421600,254.387897
2,1.597764,1.430976,0.485800,250.432367
3,1.432450,1.267787,0.539200,250.432323
4,1.282249,1.165058,0.581400,250.443455
5,1.161943,1.138560,0.598000,250.451988
6,1.057121,1.033284,0.655400,250.455369
7,0.984838,1.015944,0.654400,250.435850
8,0.917636,0.869872,0.705600,250.412108
9,0.863851,0.801357,0.729000,250.437209
10,0.803271,0.790215,0.745800,250.458621
11,0.765036,0.802650,0.740600,250.464663
12,0.710742,0.939455,0.704000,250.445445
13,0.678572,0.748514,0.747200,250.417863
14,0.638767,0.695971,0.770800,250.443981
15,0.617529,0.803128,0.755400,250.449438
16,0.577253,0.889637,0.735000,250.455903
17,0.559029,0.922810,0.731200,250.440190
18,0.523499,0.984022,0.724800,250.435792
19,0.496215,1.340602,0.679400,250.433424
20,0.480685,0.770152,0.768800,250.460080
