epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.639431,1.493082,0.482200,217.999997
2,1.209772,1.147063,0.610800,214.104485
3,1.000636,0.943801,0.676600,214.147067
4,0.871669,0.846946,0.719200,214.074140
5,0.779407,0.783588,0.745000,214.197764
6,0.709848,0.799108,0.742600,214.322901
7,0.649610,0.733437,0.762800,214.206797
8,0.612864,0.731919,0.760000,214.290023
9,0.565867,0.655364,0.792600,214.561935
10,0.534668,0.657924,0.793400,214.425200
11,0.504707,0.662337,0.791800,214.146387
12,0.479801,0.640349,0.799400,214.213468
13,0.448870,0.637854,0.808800,214.903790
14,0.425874,0.648764,0.804800,214.680488
15,0.405085,0.666924,0.799800,214.368440
16,0.382238,0.657219,0.806200,214.546087
17,0.358316,0.605393,0.821400,214.907885
18,0.339900,0.634235,0.811000,214.404385
19,0.321015,0.629975,0.814000,214.449564
20,0.305136,0.654184,0.811400,215.358595
