epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,2.281677,1.640715,0.401000,268.342205
2,1.569405,1.523966,0.457000,266.761833
3,1.371624,1.390774,0.511400,266.819771
4,1.197016,1.278748,0.554600,266.785711
5,1.049003,1.007722,0.646400,266.745879
6,0.919182,1.144192,0.626800,266.785709
7,0.824062,0.835774,0.710000,266.758997
8,0.738580,0.804152,0.735600,266.754045
9,0.668556,0.809070,0.732400,266.752418
10,0.612801,0.733647,0.753200,266.817239
11,0.563296,0.665978,0.780800,266.773134
12,0.521172,0.579964,0.810600,266.769403
13,0.487490,0.657669,0.788000,266.758955
14,0.459405,0.541930,0.824400,266.835227
15,0.425810,0.571439,0.812200,266.915189
16,0.397717,0.549333,0.827600,266.901223
17,0.379156,0.541803,0.825800,266.960130
18,0.357211,0.482800,0.845200,266.899383
19,0.334743,0.539875,0.835600,266.920812
20,0.318058,0.597281,0.823000,266.835225
21,0.302755,0.518796,0.846800,266.919047
22,0.282065,0.552600,0.840800,266.890206
23,0.269513,0.520921,0.848600,266.910312
24,0.254128,0.490113,0.851200,266.928540
25,0.240815,0.513940,0.859200,266.879020
26,0.226406,0.550702,0.854400,266.921442
27,0.215082,0.525888,0.852800,266.953065
28,0.203467,0.534353,0.862000,266.971649
29,0.195548,0.485000,0.872000,267.043125
30,0.181806,0.537708,0.861200,266.987116
31,0.172184,0.472828,0.870600,266.964146
32,0.164501,0.568600,0.858400,266.997024
33,0.157520,0.497832,0.877600,266.959870
34,0.147109,0.513800,0.871800,266.953353
35,0.140973,0.524963,0.873400,267.047237
36,0.132301,0.547044,0.868200,267.041266
37,0.130248,0.522205,0.874000,267.058329
38,0.121048,0.581713,0.865200,267.021664
39,0.114350,0.627164,0.856000,267.005698
40,0.109232,0.558096,0.873400,267.004614
41,0.107743,0.622015,0.864600,267.018881
42,0.108360,0.568379,0.874200,266.991100
43,0.093442,0.560156,0.872200,266.988063
44,0.090674,0.542867,0.877200,267.021662
45,0.086526,0.576972,0.878800,267.017311
46,0.081326,0.629528,0.875600,267.011523
47,0.080441,0.668307,0.872000,267.015690
48,0.078208,0.590138,0.879400,267.011030
49,0.071512,0.656846,0.871200,267.037015
50,0.074609,0.656794,0.873000,267.013914
51,0.071125,0.638805,0.875200,267.008087
52,0.067802,0.634697,0.876400,267.002766
53,0.065563,0.611781,0.880400,266.970302
54,0.057965,0.608337,0.883800,266.945629
55,0.060728,0.601890,0.880000,266.987425
56,0.057682,0.643029,0.881600,266.999742
57,0.052141,0.634105,0.873600,266.987031
58,0.054392,0.704832,0.870600,266.979956
59,0.057543,0.631646,0.881400,266.969775
60,0.049869,0.637167,0.878600,267.011674
61,0.044585,0.648741,0.881200,266.969124
62,0.043132,0.640427,0.882000,266.982997
63,0.047093,0.643696,0.880600,266.973081
64,0.041138,0.581092,0.883600,266.965714
65,0.041824,0.667180,0.882400,267.018199
66,0.039185,0.693941,0.879400,266.991732
67,0.043913,0.701934,0.882200,266.980661
68,0.039157,0.739324,0.881000,266.943877
69,0.038692,0.679999,0.883600,267.016075
70,0.035549,0.710394,0.881600,266.974263
71,0.031640,0.667337,0.881600,266.956036
72,0.035752,0.679640,0.882800,267.000456
73,0.032913,0.718202,0.881000,266.994321
74,0.037548,0.607420,0.887200,267.009787
75,0.033013,0.688472,0.884800,267.030201
76,0.034128,0.743351,0.874600,267.085872
77,0.035553,0.613043,0.888200,267.058586
78,0.030174,0.622797,0.889200,267.013596
79,0.027940,0.739441,0.878800,267.030661
80,0.029737,0.660034,0.887000,267.028590
81,0.026945,0.674574,0.885000,267.027808
82,0.025546,0.689744,0.886000,266.963202
83,0.025161,0.649164,0.890800,267.044107
84,0.025629,0.779805,0.873600,266.959381
85,0.025141,0.742622,0.878400,266.947138
86,0.032753,0.664204,0.889000,266.947137
87,0.022647,0.692973,0.890400,266.985622
88,0.022485,0.736314,0.886600,266.914582
89,0.020617,0.700653,0.887600,266.945817
90,0.021355,0.643964,0.889000,266.925946
91,0.020861,0.663672,0.893600,266.977973
92,0.018585,0.675855,0.896400,266.989616
93,0.022924,0.832197,0.871200,267.016134
94,0.024385,0.649448,0.891400,267.005935
95,0.024054,0.734098,0.882400,267.016195
96,0.022752,0.706186,0.888400,267.029154
97,0.019470,0.670601,0.892000,267.013742
98,0.019173,0.666828,0.892400,267.095397
99,0.020671,0.716807,0.887000,267.029289
100,0.016419,0.664644,0.891200,267.024192
101,0.019638,0.743495,0.887000,267.030263
102,0.020041,0.753620,0.883800,266.994231
103,0.026679,0.738357,0.888000,267.051052
104,0.026145,0.636448,0.889000,266.985488
105,0.022586,0.839507,0.875400,266.986113
106,0.028434,0.673287,0.891200,266.968678
107,0.018812,0.675612,0.893400,267.001444
108,0.016360,0.714366,0.887000,267.027211
109,0.018131,0.632247,0.895200,267.030270
110,0.016676,0.769825,0.885800,266.996081
111,0.017118,0.686223,0.894000,266.998917
112,0.015768,0.734220,0.891800,267.009381
113,0.014048,0.737871,0.890600,266.952000
114,0.014039,0.706223,0.892400,266.959751
115,0.014787,0.787718,0.884400,266.963458
116,0.022122,0.738195,0.885400,266.981827
117,0.013551,0.688543,0.895600,266.978413
118,0.012420,0.695028,0.889800,266.969388
119,0.013451,0.734894,0.892400,266.994528
120,0.014644,0.712175,0.894400,266.958648
121,0.013359,0.697452,0.896200,266.993740
122,0.011798,0.720347,0.893600,267.021912
123,0.012751,0.746513,0.892400,266.991927
124,0.012205,0.690101,0.894000,266.966135
125,0.012776,0.695482,0.897200,266.971453
126,0.013512,0.737564,0.894000,266.952125
127,0.018169,0.800457,0.889600,266.975890
128,0.019621,0.686278,0.897800,266.975413
129,0.011356,0.674900,0.897200,267.004574
130,0.011366,0.711741,0.893000,266.969875
131,0.013022,0.699813,0.894800,266.970753
132,0.012842,0.702395,0.888200,266.977318
133,0.021483,0.839196,0.879000,266.976240
134,0.017680,0.752316,0.887600,266.996166
135,0.017212,0.752571,0.892600,266.982158
136,0.011777,0.745989,0.890000,266.978489
137,0.015259,0.693354,0.894600,266.985139
138,0.013665,0.712379,0.886400,266.993147
139,0.015922,0.738996,0.887200,266.963011
140,0.014913,0.721462,0.893000,266.945484
141,0.011185,0.988778,0.876600,266.972569
142,0.016163,0.724373,0.892200,266.973049
143,0.011666,0.752993,0.891000,266.912474
144,0.010493,0.772537,0.893200,266.935848
145,0.014622,0.774022,0.892000,267.002044
146,0.010802,0.741345,0.893800,267.007184
147,0.009709,0.741176,0.892000,266.963362
148,0.011251,0.801643,0.893200,266.969392
149,0.013515,0.749998,0.896800,267.019076
150,0.009303,0.739665,0.890400,266.925770
151,0.008637,0.843509,0.878400,266.979081
152,0.015626,0.714514,0.888000,266.969224
153,0.010408,0.681043,0.890600,266.957091
154,0.009313,0.756137,0.888600,266.941096
155,0.016577,0.823276,0.883400,266.940345
156,0.019101,0.730448,0.893800,266.938869
157,0.011889,0.767918,0.883400,266.939468
158,0.015304,0.714004,0.895600,266.924940
159,0.012582,0.743707,0.889000,266.909233
160,0.020589,0.684883,0.894800,266.911944
161,0.009876,0.724775,0.893600,266.905690
162,0.009301,0.729267,0.894400,266.957825
163,0.007522,0.717729,0.896200,266.941020
164,0.006850,0.691036,0.898400,266.948867
165,0.008155,0.692172,0.897400,266.922253
166,0.009058,0.735243,0.894800,266.956417
167,0.007508,0.807846,0.892400,266.944062
168,0.007037,0.735351,0.899000,266.967468
169,0.006243,0.703850,0.901000,266.968165
170,0.007004,0.805358,0.895200,266.967073
171,0.015976,0.721824,0.894400,266.951196
172,0.007375,0.817288,0.892200,266.952280
173,0.014239,0.754450,0.896000,266.998368
174,0.008316,0.733333,0.893600,266.949613
175,0.007373,0.706029,0.893200,266.997936
176,0.006097,0.688272,0.898400,266.972600
177,0.007166,0.779979,0.892800,266.932807
178,0.009708,0.730003,0.895400,266.920806
179,0.008263,0.742998,0.893600,266.949323
180,0.007776,0.655280,0.896200,266.995610
181,0.007044,0.727642,0.893000,267.001400
182,0.008068,0.707490,0.898000,267.003144
183,0.007049,0.794513,0.893200,266.989861
184,0.006395,0.746872,0.897400,266.956355
185,0.006618,0.777094,0.890600,266.979906
186,0.011192,0.706852,0.895000,267.018171
187,0.011069,0.718450,0.898000,267.019158
188,0.008107,0.743814,0.900400,266.991937
189,0.007079,0.714363,0.897800,267.023437
190,0.006164,0.676371,0.901600,267.036940
191,0.007713,0.829449,0.886600,266.975343
192,0.005826,0.702368,0.899400,266.954090
193,0.004773,0.699129,0.897200,266.951485
194,0.006599,0.732798,0.892600,266.929612
195,0.006316,0.726782,0.895200,266.981011
196,0.005904,0.675059,0.900800,266.940376
197,0.005714,0.707082,0.895000,266.973741
198,0.005416,0.689209,0.896000,266.934993
