epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.653445,1.362599,0.529000,218.425632
2,1.192747,1.395595,0.534200,214.604470
3,1.007659,0.922074,0.689000,215.261341
4,0.880023,0.875316,0.716200,215.522158
5,0.795519,0.794516,0.739400,214.674663
6,0.724713,0.748071,0.753200,214.693576
7,0.673942,0.787173,0.743800,214.627369
8,0.626901,0.665793,0.775800,214.904941
9,0.587836,0.653488,0.786000,214.678278
10,0.555414,0.637132,0.785200,214.866458
11,0.523099,0.644762,0.795000,214.744748
12,0.498403,0.709579,0.772800,214.720307
13,0.472623,0.605693,0.802000,215.120859
14,0.452579,0.603291,0.811000,216.021723
15,0.428038,0.614252,0.811400,214.718875
16,0.407985,0.603285,0.814600,214.585075
17,0.387155,0.574454,0.821200,214.751842
18,0.366127,0.621994,0.813000,214.773892
19,0.354412,0.596278,0.820600,214.875197
20,0.330414,0.610983,0.818400,215.031822
