epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,2.178674,1.980481,0.309800,252.714372
2,1.801830,1.622162,0.413400,248.719176
3,1.640539,1.599238,0.439200,248.725148
4,1.531509,2.588821,0.349000,248.722251
5,1.454058,1.497211,0.487000,248.735760
6,1.378360,2.212033,0.418800,248.738116
7,1.322374,9.377916,0.182200,248.755542
8,1.259057,1.117226,0.601600,248.744959
9,1.195510,4.575260,0.285800,248.743382
10,1.144612,1.074712,0.628000,248.759355
11,1.098687,1.671450,0.515800,248.754474
12,1.045806,3.853304,0.316800,248.740890
13,1.009055,1.541754,0.546200,248.744444
14,0.971719,0.846639,0.709000,248.746032
15,0.934254,1.628022,0.550400,248.743562
16,0.907688,0.901367,0.701800,248.747412
17,0.875738,1.158563,0.642800,248.738174
18,0.832706,0.819490,0.724200,248.738452
19,0.813177,2.746869,0.445200,248.729785
20,0.796527,3.156626,0.414400,248.732946
