epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.694185,1.484120,0.487600,218.470650
2,1.263605,1.258648,0.555800,214.693730
3,1.074173,1.128235,0.612600,214.821444
4,0.942953,1.140014,0.637800,214.818439
5,0.832743,0.825456,0.718400,214.729953
6,0.758209,0.775240,0.737200,214.937984
7,0.700123,0.738475,0.758200,214.808411
8,0.647156,0.692407,0.772200,214.855199
9,0.604600,0.670024,0.781800,215.443458
10,0.568701,0.653820,0.784600,214.913980
11,0.540926,0.664485,0.786200,214.782654
12,0.510036,0.634444,0.793800,214.946533
13,0.482152,0.771286,0.768600,214.736456
14,0.455776,0.677922,0.791000,214.939586
15,0.437261,0.607020,0.805200,214.817828
16,0.413561,0.628934,0.809800,214.770613
17,0.392278,0.586712,0.811400,215.033828
18,0.375959,0.624844,0.806600,214.877103
19,0.356862,0.604845,0.819000,214.953635
20,0.337827,0.588782,0.820000,214.733008
