epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.603633,1.350010,0.518600,217.544573
2,1.135443,1.061211,0.633000,214.212302
3,0.938646,0.979265,0.669200,214.163269
4,0.819109,0.822461,0.714800,214.466719
5,0.737121,0.744473,0.751400,214.218261
6,0.667385,0.756157,0.749600,214.280331
7,0.615699,0.702414,0.768200,214.220154
8,0.571050,0.695868,0.770000,214.092306
9,0.534238,0.701253,0.774400,214.215702
10,0.500700,0.665420,0.780000,214.178851
11,0.473038,0.774920,0.771600,214.631710
12,0.444847,0.641809,0.800800,215.264129
13,0.417521,0.683107,0.791000,215.545591
14,0.392472,0.595520,0.815400,215.521374
15,0.363045,0.662780,0.800800,218.608959
16,0.352361,0.642884,0.808400,223.295383
17,0.327932,0.639912,0.806000,222.791514
18,0.307434,0.672798,0.805600,224.674227
19,0.284292,0.721568,0.801200,224.611673
20,0.273830,0.696481,0.803600,223.875925
