epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.619897,1.211137,0.580800,229.322104
2,1.113544,1.127532,0.627200,222.758912
3,0.941805,0.884836,0.692800,217.125856
4,0.832492,0.844419,0.708200,217.416045
5,0.749779,0.768564,0.739600,216.826174
6,0.690940,0.778639,0.744200,216.637006
7,0.642899,0.671919,0.770200,214.705555
8,0.602873,0.663395,0.780600,214.172220
9,0.563730,0.633525,0.786200,214.340853
10,0.537255,0.720841,0.765200,214.301464
11,0.506471,0.641179,0.792400,214.469557
12,0.481147,0.664380,0.781600,214.663351
13,0.454851,0.611881,0.798400,214.395084
14,0.430561,0.680887,0.786400,214.220120
15,0.411798,0.644216,0.797800,214.391079
16,0.389256,0.610916,0.808200,214.742271
17,0.370318,0.626638,0.810400,214.334679
18,0.350073,0.596844,0.812000,214.238684
19,0.327282,0.663367,0.808600,215.269874
20,0.315836,0.634972,0.807800,214.158121
