epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,2.054532,1.688935,0.393200,254.056164
2,1.624538,1.610662,0.439800,250.145939
3,1.447631,1.379778,0.518200,250.060655
4,1.313501,1.157705,0.583600,250.071037
5,1.201792,1.219009,0.576200,250.060304
6,1.103455,1.099784,0.624400,250.060882
7,1.032254,0.966211,0.661000,250.052983
8,0.958603,1.020862,0.667400,250.070331
9,0.896753,0.913763,0.692600,250.080598
10,0.840427,0.984223,0.683600,250.092166
11,0.791948,0.901051,0.705000,250.076364
12,0.747801,0.783066,0.741400,250.069318
13,0.710410,1.173413,0.671400,250.080431
14,0.674745,0.754132,0.752600,250.078465
15,0.637438,1.194100,0.676200,250.058778
16,0.599424,0.850716,0.738800,250.064674
17,0.574460,0.886155,0.731800,250.083250
18,0.553313,0.735055,0.768600,250.061404
19,0.519733,0.789108,0.747000,250.066113
20,0.492257,0.748620,0.767800,250.074058
