epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.717209,1.532337,0.451200,254.531551
2,1.233748,1.275225,0.554600,250.597967
3,0.979532,1.151254,0.619600,250.631883
4,0.795032,1.098941,0.637400,250.619913
5,0.647259,1.009163,0.678400,250.603875
6,0.530153,1.110488,0.666600,250.634068
7,0.429770,1.063286,0.681400,250.641295
8,0.334885,1.461608,0.651200,250.619625
9,0.266021,1.381276,0.651600,250.632110
10,0.215587,1.336245,0.695400,250.626041
11,0.169172,1.362553,0.688200,250.610676
12,0.131477,1.643724,0.661200,250.619512
13,0.116587,2.955524,0.619600,250.590307
14,0.098619,2.155273,0.629000,250.578219
15,0.075384,1.705626,0.702400,250.589851
16,0.058032,1.369529,0.751200,250.603574
17,0.059261,2.781646,0.601000,250.617762
18,0.052918,1.705772,0.721200,250.594511
19,0.043960,1.611580,0.733200,250.605013
20,0.038243,2.098695,0.707800,250.592295
