epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.760081,1.365862,0.521200,254.483734
2,1.232090,1.213276,0.577000,250.564618
3,0.984450,1.233961,0.593800,250.552747
4,0.807185,1.159403,0.629800,250.556893
5,0.661406,1.029866,0.666600,250.546909
6,0.539377,1.124664,0.653800,250.580391
7,0.432891,1.177612,0.676400,250.639808
8,0.340751,1.406082,0.624400,250.584284
9,0.270081,1.789544,0.619200,250.582463
10,0.213936,1.699299,0.655800,250.614117
11,0.169394,1.682481,0.656200,250.584057
12,0.142942,1.564420,0.678000,250.597923
13,0.117827,1.636888,0.675000,250.571918
14,0.102217,1.518198,0.687600,250.594329
15,0.082113,2.207449,0.656800,250.598929
16,0.057640,2.032557,0.661600,250.641059
17,0.055435,1.808508,0.688600,250.583645
18,0.046767,2.166167,0.659800,250.578975
19,0.040208,1.957690,0.694600,250.613136
20,0.044025,1.908058,0.702400,250.605115
