epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,2.022278,1.749090,0.379200,254.535425
2,1.573578,1.475316,0.463400,250.538115
3,1.394824,1.371888,0.529200,250.542904
4,1.253843,1.359461,0.544400,250.546430
5,1.131935,1.105522,0.607200,250.545828
6,1.023654,1.155260,0.608200,250.560149
7,0.940012,1.112295,0.636600,250.553264
8,0.868174,0.974777,0.680400,250.558264
9,0.802406,0.851117,0.708000,250.563203
10,0.748366,0.859269,0.721400,250.575104
11,0.690109,0.890856,0.711600,250.573309
12,0.649113,0.822334,0.717600,250.562581
13,0.602691,0.869040,0.733000,250.577347
14,0.555899,0.792654,0.746800,250.549078
15,0.524371,0.762612,0.759000,250.550405
16,0.487407,0.797919,0.745800,250.551427
17,0.456774,1.039768,0.725400,250.569217
18,0.435012,0.941358,0.724200,250.564375
19,0.391423,0.940178,0.740600,250.553979
20,0.351899,1.098601,0.724600,250.572256
