epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.979859,1.584240,0.420400,254.369167
2,1.529253,1.734024,0.424000,250.520377
3,1.345586,1.169468,0.589200,250.518159
4,1.194489,1.129115,0.605200,250.497811
5,1.078545,1.034254,0.638000,250.499675
6,0.976090,0.984980,0.671000,250.493315
7,0.890997,0.942707,0.680400,250.494154
8,0.813209,0.813047,0.721400,250.492539
9,0.761533,0.812633,0.726200,250.500327
10,0.700106,0.786366,0.738600,250.519614
11,0.648949,0.786155,0.744200,250.509217
12,0.598958,0.850370,0.728800,250.498282
13,0.559796,0.849399,0.732000,250.500797
14,0.521136,0.757129,0.754600,250.480466
15,0.491426,0.930446,0.724400,250.482861
16,0.457783,0.845599,0.762800,250.500395
17,0.428467,0.896026,0.744200,250.480026
18,0.396956,0.985406,0.735000,250.472144
19,0.365257,1.095108,0.716400,250.481028
20,0.348475,0.928208,0.757200,250.483840
