epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.695085,1.525165,0.480800,218.731885
2,1.253989,1.247465,0.584200,215.120313
3,1.052223,1.068101,0.644000,215.154561
4,0.912180,0.897160,0.691600,215.172443
5,0.816796,0.864168,0.724200,215.574476
6,0.735043,0.742298,0.758400,215.162063
7,0.674610,0.700568,0.771400,215.140442
8,0.622165,0.680081,0.777600,215.156926
9,0.586695,0.658252,0.783600,215.240666
10,0.550860,0.644542,0.791000,214.953341
11,0.517881,0.619937,0.801800,215.186488
12,0.489924,0.625596,0.799800,215.139152
13,0.464105,0.584421,0.814200,214.988116
14,0.441896,0.587952,0.815800,215.261653
15,0.417526,0.607409,0.813000,215.036097
16,0.397338,0.629420,0.804400,215.051883
17,0.379015,0.579645,0.816400,215.432715
18,0.360081,0.580865,0.823400,215.186335
19,0.338907,0.600353,0.821600,215.319893
20,0.327643,0.645111,0.812600,215.185757
